Pid      Process              Base       InLoad InInit InMem MappedPath
    1136 wuauclt.exe          0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    1136 wuauclt.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1136 wuauclt.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1136 wuauclt.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1136 wuauclt.exe          0x50940000 True   True   True  \WINDOWS\system32\wuaucpl.cpl
    1136 wuauclt.exe          0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1136 wuauclt.exe          0x76bb0000 True   True   True  \WINDOWS\system32\sfc.dll
    1136 wuauclt.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1136 wuauclt.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1136 wuauclt.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    1136 wuauclt.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1136 wuauclt.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1136 wuauclt.exe          0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1136 wuauclt.exe          0x50640000 True   True   True  \WINDOWS\system32\wups.dll
    1136 wuauclt.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1136 wuauclt.exe          0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1136 wuauclt.exe          0x75260000 True   True   True  \WINDOWS\system32\advpack.dll
    1136 wuauclt.exe          0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    1136 wuauclt.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1136 wuauclt.exe          0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1136 wuauclt.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1136 wuauclt.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1136 wuauclt.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1136 wuauclt.exe          0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1136 wuauclt.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1588 wuauclt.exe          0x00400000 True   False  True  \WINDOWS\system32\wuauclt.exe
    1588 wuauclt.exe          0x50040000 True   True   True  \WINDOWS\system32\wuaueng.dll
    1588 wuauclt.exe          0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1588 wuauclt.exe          0x50940000 True   True   True  \WINDOWS\system32\wuaucpl.cpl
    1588 wuauclt.exe          0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1588 wuauclt.exe          0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1588 wuauclt.exe          0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1588 wuauclt.exe          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1588 wuauclt.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1588 wuauclt.exe          0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1588 wuauclt.exe          0x73000000 True   True   True  \WINDOWS\system32\winspool.drv
    1588 wuauclt.exe          0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1588 wuauclt.exe          0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1588 wuauclt.exe          0x76380000 True   True   True  \WINDOWS\system32\msimg32.dll
    1588 wuauclt.exe          0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1588 wuauclt.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1588 wuauclt.exe          0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1588 wuauclt.exe          0x01290000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1588 wuauclt.exe          0x600a0000 True   True   True  \WINDOWS\system32\mspatcha.dll
    1588 wuauclt.exe          0x606b0000 True   True   True  \WINDOWS\system32\esent.dll
    1588 wuauclt.exe          0x76c60000 True   True   True  \WINDOWS\system32\sfc_os.dll
    1588 wuauclt.exe          0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1588 wuauclt.exe          0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1588 wuauclt.exe          0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    1588 wuauclt.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1588 wuauclt.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1588 wuauclt.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1588 wuauclt.exe          0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1588 wuauclt.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1588 wuauclt.exe          0x76bb0000 True   True   True  \WINDOWS\system32\sfc.dll
    1588 wuauclt.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1588 wuauclt.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1588 wuauclt.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    1588 wuauclt.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1588 wuauclt.exe          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1588 wuauclt.exe          0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1588 wuauclt.exe          0x50640000 True   True   True  \WINDOWS\system32\wups.dll
    1588 wuauclt.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1588 wuauclt.exe          0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1588 wuauclt.exe          0x75260000 True   True   True  \WINDOWS\system32\advpack.dll
    1588 wuauclt.exe          0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    1588 wuauclt.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1588 wuauclt.exe          0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1588 wuauclt.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1588 wuauclt.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1588 wuauclt.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1588 wuauclt.exe          0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1588 wuauclt.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
